epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
76,9721.73,1.15227,1.08402,1.11733,1.3812,0,0.60887,0.51101,0.54604,0.3399,0.59795,0.47392,0.4898,0.19017,1.35398,1.03876,1.42043,1.48417,0,0.00101,0.00101,0.00101
77,9990.31,1.12468,1.08472,1.1062,1.36594,0,0.65063,0.49942,0.55255,0.3437,0.61742,0.47393,0.49832,0.17929,1.32947,1.05691,1.38235,1.45893,0,0.0009968,0.0009968,0.0009968
78,10262.2,1.15385,1.08756,1.10937,1.3854,0,0.64555,0.50637,0.54867,0.34554,0.62308,0.48655,0.49614,0.18814,1.34524,1.04082,1.39558,1.47695,0,0.0009836,0.0009836,0.0009836
79,10532.7,1.13962,1.08221,1.09602,1.3766,0,0.60972,0.51956,0.54802,0.33639,0.63504,0.46698,0.50452,0.18709,1.35699,1.05385,1.35506,1.49096,0,0.0009704,0.0009704,0.0009704
80,10803.7,1.12032,1.084,1.09738,1.3635,0,0.66906,0.49663,0.55691,0.35391,0.64205,0.48011,0.50221,0.19167,1.32295,1.0496,1.39075,1.45886,0,0.0009572,0.0009572,0.0009572
81,11078.1,1.1369,1.08883,1.11425,1.37141,0,0.58707,0.54035,0.55482,0.34925,0.62506,0.46002,0.50289,0.18705,1.28747,1.04232,1.37143,1.41461,0,0.000944,0.000944,0.000944
82,11349.5,1.14967,1.09022,1.115,1.37961,0,0.60781,0.52078,0.54847,0.34517,0.61409,0.46836,0.50907,0.19053,1.31243,1.04577,1.36129,1.45329,0,0.0009308,0.0009308,0.0009308
83,11622.3,1.15125,1.11512,1.11192,1.36358,0,0.64228,0.51796,0.56006,0.36314,0.64712,0.48436,0.51635,0.20258,1.29072,1.0248,1.37862,1.42797,0,0.0009176,0.0009176,0.0009176
84,11896.3,1.14366,1.0937,1.11907,1.36955,0,0.66378,0.52491,0.56817,0.36628,0.62782,0.49648,0.51387,0.20001,1.28102,1.0375,1.32168,1.43152,0,0.0009044,0.0009044,0.0009044
85,12169.4,1.11862,1.07981,1.08699,1.36718,0,0.69409,0.52491,0.57662,0.36465,0.66533,0.48667,0.51494,0.1942,1.28965,1.06961,1.33156,1.42856,0,0.0008912,0.0008912,0.0008912
86,12445.1,1.1138,1.08356,1.08081,1.35287,0,0.67634,0.51092,0.56294,0.35151,0.64273,0.47856,0.49803,0.1899,1.31719,1.03665,1.38056,1.45303,0,0.000878,0.000878,0.000878
87,12717.1,1.10851,1.06718,1.07346,1.34908,0,0.67465,0.49257,0.58054,0.37438,0.63969,0.46904,0.51605,0.20856,1.2642,1.02146,1.33635,1.40312,0,0.0008648,0.0008648,0.0008648
88,12988,1.12146,1.08368,1.07351,1.3523,0,0.61491,0.54925,0.57054,0.3535,0.59665,0.48899,0.498,0.19591,1.30212,1.03496,1.34115,1.43824,0,0.0008516,0.0008516,0.0008516
89,13258.9,1.13142,1.05644,1.08531,1.36023,0,0.65699,0.55504,0.59363,0.37753,0.60772,0.51342,0.51233,0.20167,1.28285,1.03203,1.31491,1.40197,0,0.0008384,0.0008384,0.0008384
90,13528.6,1.10182,1.09445,1.06996,1.33359,0,0.71281,0.4971,0.57847,0.37061,0.65347,0.48071,0.52155,0.20268,1.25954,1.01761,1.29037,1.41651,0,0.0008252,0.0008252,0.0008252
91,13796.2,1.09723,1.07262,1.06152,1.33901,0,0.65088,0.54345,0.58324,0.37169,0.62339,0.49479,0.5155,0.19712,1.26233,1.03651,1.29564,1.41402,0,0.000812,0.000812,0.000812
92,14065.2,1.1134,1.07338,1.08236,1.34538,0,0.65554,0.54229,0.58185,0.37126,0.64507,0.50521,0.52346,0.20253,1.26977,1.02103,1.30423,1.41722,0,0.0007988,0.0007988,0.0007988
93,14332.9,1.09591,1.04693,1.05782,1.34757,0,0.7118,0.51801,0.58662,0.37854,0.66391,0.50359,0.54067,0.21787,1.26414,1.01018,1.27654,1.41794,0,0.0007856,0.0007856,0.0007856
94,14603.5,1.09019,1.08194,1.0734,1.33445,0,0.69119,0.53418,0.58316,0.38623,0.64804,0.50778,0.53458,0.21738,1.25091,1.01609,1.29387,1.39698,0,0.0007724,0.0007724,0.0007724
95,14871.8,1.06766,1.0627,1.04666,1.31772,0,0.65792,0.55047,0.59204,0.39343,0.63578,0.49942,0.53631,0.21901,1.23128,1.02802,1.2726,1.37757,0,0.0007592,0.0007592,0.0007592
96,15139.4,1.06192,1.05294,1.02516,1.30932,0,0.65059,0.55504,0.57984,0.37956,0.62524,0.5168,0.52499,0.20096,1.23763,1.01891,1.29789,1.38297,0,0.000746,0.000746,0.000746
97,15408.7,1.0597,1.06436,1.00234,1.31038,0,0.64679,0.53766,0.58462,0.38755,0.60563,0.50521,0.52563,0.21621,1.2384,1.0105,1.316,1.37385,0,0.0007328,0.0007328,0.0007328
98,15676.8,1.08333,1.08314,1.04796,1.3324,0,0.66206,0.52607,0.58937,0.38708,0.63076,0.49826,0.52786,0.20011,1.2648,1.05786,1.26686,1.40363,0,0.0007196,0.0007196,0.0007196
99,15947.2,1.08756,1.08252,1.05514,1.32228,0,0.68246,0.52028,0.591,0.38339,0.65176,0.49942,0.53395,0.21135,1.25774,1.01376,1.28313,1.40442,0,0.0007064,0.0007064,0.0007064
100,16212.1,1.05571,1.03702,1.01837,1.32017,0,0.65604,0.54345,0.57951,0.37754,0.61598,0.52028,0.53296,0.2086,1.25305,1.04835,1.26383,1.41236,0,0.0006932,0.0006932,0.0006932
101,16472.1,1.06761,1.05554,1.02739,1.32115,0,0.6738,0.52375,0.58581,0.37534,0.66132,0.48088,0.52302,0.20909,1.26065,1.03568,1.27922,1.40029,0,0.00068,0.00068,0.00068
102,16734,1.05858,1.02483,1.02442,1.31799,0,0.62472,0.56133,0.59118,0.38729,0.61029,0.50629,0.52274,0.205,1.2338,1.03582,1.2777,1.37732,0,0.0006668,0.0006668,0.0006668
103,16994.9,1.06937,1.06182,1.02811,1.32174,0,0.641,0.56315,0.60066,0.39779,0.60935,0.53534,0.55182,0.2211,1.21231,1.02641,1.25589,1.36526,0,0.0006536,0.0006536,0.0006536
104,17257.2,1.05869,1.0472,1.02212,1.31587,0,0.67178,0.52839,0.59345,0.39392,0.63675,0.49358,0.52758,0.20964,1.21697,1.03196,1.25868,1.37073,0,0.0006404,0.0006404,0.0006404
105,17519.9,1.05865,1.04006,1.03,1.30956,0,0.67731,0.52723,0.58552,0.38489,0.65885,0.50574,0.54412,0.21219,1.24282,1.04691,1.24342,1.41042,0,0.0006272,0.0006272,0.0006272
106,17780.7,1.0291,1.02604,1.01083,1.30434,0,0.67917,0.55437,0.59534,0.39172,0.6451,0.52656,0.54777,0.214,1.22954,1.0183,1.2456,1.39638,0,0.000614,0.000614,0.000614
107,18041,1.04255,1.02277,1.01767,1.30324,0,0.66523,0.54229,0.59893,0.39091,0.63253,0.51564,0.54463,0.21066,1.21564,1.02278,1.24496,1.37305,0,0.0006008,0.0006008,0.0006008
108,18306.1,1.04039,1.04145,1.00436,1.29805,0,0.68113,0.56431,0.60929,0.403,0.66595,0.51514,0.55733,0.22031,1.20571,1.01711,1.2082,1.36843,0,0.0005876,0.0005876,0.0005876
109,18572.9,1.02897,1.02712,1.00325,1.29452,0,0.66687,0.57474,0.60944,0.39825,0.64251,0.5373,0.54692,0.21886,1.2252,1.02552,1.22721,1.37918,0,0.0005744,0.0005744,0.0005744
110,18838.4,1.05287,1.04619,1.00438,1.30134,0,0.68128,0.54693,0.61133,0.40119,0.66337,0.50007,0.54094,0.21648,1.20772,1.01932,1.21938,1.37195,0,0.0005612,0.0005612,0.0005612
111,19101.4,1.04049,1.04692,0.97818,1.29743,0,0.70727,0.54114,0.6104,0.40558,0.67282,0.51101,0.55822,0.21839,1.20465,1.00972,1.21158,1.36856,0,0.000548,0.000548,0.000548
112,19370.1,1.0344,1.03429,1.00152,1.29427,0,0.72904,0.55388,0.62439,0.40872,0.67781,0.49363,0.54078,0.21081,1.21313,1.01323,1.22378,1.36428,0,0.0005348,0.0005348,0.0005348
113,19637.1,1.02243,1.01749,0.96431,1.28604,0,0.65133,0.58053,0.61605,0.40674,0.60514,0.53534,0.54892,0.21708,1.21076,1.02354,1.22872,1.37045,0,0.0005216,0.0005216,0.0005216
114,19905,1.02936,1.03753,0.97684,1.29533,0,0.68783,0.55272,0.61036,0.40279,0.66698,0.50753,0.53779,0.21358,1.22026,1.03443,1.22993,1.37337,0,0.0005084,0.0005084,0.0005084
115,20172.5,1.02119,1.01919,0.98522,1.29029,0,0.6958,0.5566,0.61688,0.41584,0.65123,0.53071,0.55341,0.22392,1.18184,1.01141,1.21449,1.34987,0,0.0004952,0.0004952,0.0004952
116,20444.8,1.03447,1.04608,0.98597,1.29304,0,0.71888,0.55852,0.62901,0.41812,0.64874,0.52955,0.56019,0.22302,1.1883,1.00946,1.18357,1.3423,0,0.000482,0.000482,0.000482
117,20719.1,1.02104,1.03787,0.97317,1.28426,0,0.66422,0.57763,0.60999,0.40061,0.62523,0.54114,0.54925,0.22242,1.20623,1.01674,1.22107,1.36003,0,0.0004688,0.0004688,0.0004688
118,20991.2,1.00596,1.04383,0.96602,1.2828,0,0.69523,0.54925,0.61113,0.41211,0.67538,0.51564,0.5573,0.224,1.20041,1.01514,1.20653,1.35703,0,0.0004556,0.0004556,0.0004556
119,21257.7,1.01512,1.03521,0.96616,1.27034,0,0.65914,0.59212,0.63,0.4182,0.63908,0.52607,0.55002,0.22795,1.18426,1.0121,1.20014,1.34472,0,0.0004424,0.0004424,0.0004424
120,21523.1,1.00992,1.02401,0.96407,1.27054,0,0.66219,0.5759,0.6211,0.41564,0.6457,0.52795,0.55792,0.2218,1.1832,1.01233,1.2132,1.34176,0,0.0004292,0.0004292,0.0004292
