epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
116,105260,0.55305,0.76261,0.43741,0.92678,0,0.72248,0.56315,0.59104,0.41117,0.67957,0.53071,0.52097,0.23093,1.02916,0.91775,1.27047,1.23372,0,2.41e-05,2.41e-05,2.41e-05
117,106100,0.52481,0.77728,0.41888,0.92205,0,0.77042,0.53187,0.58044,0.41086,0.73851,0.49131,0.51397,0.23026,1.02253,0.91515,1.25212,1.22099,0,2.344e-05,2.344e-05,2.344e-05
118,106922,0.53609,0.78101,0.43261,0.93371,0,0.68321,0.57706,0.58496,0.41441,0.64771,0.52028,0.50028,0.22235,1.01821,0.91971,1.24497,1.22165,0,2.278e-05,2.278e-05,2.278e-05
119,107758,0.52821,0.75199,0.41484,0.94079,0,0.67298,0.58424,0.58415,0.41306,0.65276,0.52496,0.51552,0.22729,1.01864,0.89704,1.25527,1.22249,0,2.212e-05,2.212e-05,2.212e-05
120,108577,0.50914,0.71821,0.40608,0.92735,0,0.74077,0.5562,0.59343,0.42185,0.71819,0.51383,0.52686,0.22588,1.01578,0.9011,1.22019,1.21625,0,2.146e-05,2.146e-05,2.146e-05
121,109402,0.53332,0.73078,0.41852,0.92346,0,0.75465,0.53998,0.59716,0.42283,0.73216,0.49731,0.53078,0.23022,1.00863,0.90109,1.24593,1.21611,0,2.08e-05,2.08e-05,2.08e-05
122,110221,0.52499,0.75465,0.42634,0.9293,0,0.7572,0.54809,0.60076,0.42594,0.74143,0.50504,0.53263,0.23408,0.99962,0.90665,1.22564,1.21306,0,2.014e-05,2.014e-05,2.014e-05
123,111055,0.52302,0.74162,0.41269,0.93606,0,0.76752,0.54229,0.59456,0.42038,0.71789,0.50637,0.51903,0.22808,0.99094,0.91701,1.23492,1.20237,0,1.948e-05,1.948e-05,1.948e-05
124,111873,0.5088,0.70757,0.41571,0.9319,0,0.76636,0.54693,0.59139,0.4192,0.72733,0.5029,0.51274,0.22403,0.9923,0.90845,1.23135,1.2088,0,1.882e-05,1.882e-05,1.882e-05
125,112709,0.53501,0.74255,0.42793,0.92571,0,0.7544,0.54925,0.59624,0.42353,0.74039,0.48667,0.51355,0.22776,0.99718,0.90186,1.24296,1.21599,0,1.816e-05,1.816e-05,1.816e-05
126,113525,0.50961,0.72158,0.41396,0.92606,0,0.72961,0.56083,0.59738,0.42333,0.69855,0.52144,0.51996,0.22632,1.00012,0.90288,1.25384,1.20818,0,1.75e-05,1.75e-05,1.75e-05
127,114348,0.55355,0.73814,0.43124,0.94997,0,0.75968,0.54114,0.59197,0.42522,0.73519,0.49363,0.51454,0.22301,1.00174,0.91162,1.24449,1.20652,0,1.684e-05,1.684e-05,1.684e-05
128,115120,0.51656,0.70866,0.41525,0.92516,0,0.75569,0.5365,0.59059,0.41987,0.70761,0.49636,0.5042,0.21808,1.01111,0.92625,1.24631,1.21527,0,1.618e-05,1.618e-05,1.618e-05
129,115970,0.4992,0.71505,0.41385,0.92074,0,0.73566,0.54461,0.59151,0.41778,0.7115,0.48667,0.50655,0.22189,1.00095,0.92057,1.27912,1.21225,0,1.552e-05,1.552e-05,1.552e-05
130,116832,0.4975,0.7203,0.40175,0.91617,0,0.78575,0.52375,0.59291,0.41886,0.73104,0.48436,0.50777,0.21945,0.99645,0.92056,1.27496,1.21218,0,1.486e-05,1.486e-05,1.486e-05
131,117690,0.5054,0.71655,0.39963,0.92724,0,0.68777,0.58053,0.59523,0.42056,0.72413,0.49578,0.51173,0.22174,0.9996,0.91943,1.26138,1.21199,0,1.42e-05,1.42e-05,1.42e-05
132,118472,0.513,0.69004,0.39919,0.93249,0,0.75654,0.54693,0.59215,0.41928,0.7403,0.49826,0.52133,0.2281,1.00586,0.90505,1.24342,1.21066,0,1.354e-05,1.354e-05,1.354e-05
133,119291,0.51754,0.74963,0.40487,0.92592,0,0.69247,0.58968,0.59935,0.42626,0.75448,0.49363,0.52802,0.23099,0.99395,0.91117,1.2226,1.2081,0,1.288e-05,1.288e-05,1.288e-05
134,120135,0.5048,0.69621,0.40863,0.92733,0,0.683,0.5898,0.60029,0.42437,0.76671,0.48364,0.5177,0.22298,0.99097,0.92609,1.22139,1.19905,0,1.222e-05,1.222e-05,1.222e-05
135,120943,0.48799,0.68749,0.40074,0.91757,0,0.74603,0.54462,0.59641,0.42198,0.69605,0.50985,0.5238,0.22548,0.98911,0.91731,1.24218,1.20097,0,1.156e-05,1.156e-05,1.156e-05
136,121783,0.51259,0.74183,0.41165,0.91268,0,0.7618,0.53766,0.58697,0.4144,0.71845,0.50637,0.51355,0.22665,0.99589,0.9124,1.25324,1.2078,0,1.09e-05,1.09e-05,1.09e-05
137,122595,0.51509,0.73166,0.4159,0.92557,0,0.71947,0.57126,0.58266,0.41192,0.71703,0.50869,0.51621,0.22726,0.99427,0.91207,1.24232,1.20702,0,1.024e-05,1.024e-05,1.024e-05
138,123426,0.50365,0.74987,0.40767,0.9321,0,0.77137,0.54341,0.58996,0.41897,0.74019,0.51168,0.52247,0.22621,0.99167,0.92106,1.22456,1.20818,0,9.58e-06,9.58e-06,9.58e-06
139,124250,0.50059,0.74306,0.40952,0.9165,0,0.76476,0.54247,0.59977,0.42666,0.73083,0.51101,0.52621,0.23029,0.98994,0.92842,1.21943,1.20604,0,8.92e-06,8.92e-06,8.92e-06
140,125101,0.48341,0.72316,0.38446,0.91723,0,0.76784,0.54803,0.60132,0.42652,0.73091,0.51303,0.5289,0.2317,0.98831,0.93164,1.22864,1.20171,0,8.26e-06,8.26e-06,8.26e-06
141,125991,0.50167,0.6456,0.39446,0.95,0,0.76229,0.54693,0.59336,0.42481,0.73361,0.51564,0.52749,0.22831,1.00393,0.93172,1.2142,1.20992,0,7.6e-06,7.6e-06,7.6e-06
142,126760,0.47539,0.62096,0.35245,0.91993,0,0.77872,0.5365,0.58736,0.42019,0.73163,0.50521,0.51694,0.22437,0.99488,0.92716,1.23552,1.21179,0,6.94e-06,6.94e-06,6.94e-06
143,127587,0.4715,0.61864,0.36916,0.91685,0,0.7435,0.55504,0.58748,0.42185,0.7014,0.52531,0.52178,0.22432,0.99459,0.91831,1.23518,1.21295,0,6.28e-06,6.28e-06,6.28e-06
144,128418,0.47358,0.60588,0.38245,0.9291,0,0.77372,0.53882,0.58928,0.42349,0.74455,0.50637,0.52676,0.22653,0.99296,0.90699,1.24262,1.21439,0,5.62e-06,5.62e-06,5.62e-06
145,129293,0.466,0.61097,0.36105,0.90996,0,0.76567,0.54577,0.58936,0.42454,0.72292,0.50869,0.52765,0.22487,0.99475,0.90756,1.24433,1.21649,0,4.96e-06,4.96e-06,4.96e-06
146,130153,0.4683,0.59728,0.35464,0.91387,0,0.78271,0.53766,0.59023,0.42613,0.73441,0.50869,0.52687,0.22489,0.99579,0.90954,1.2448,1.21953,0,4.3e-06,4.3e-06,4.3e-06
147,131030,0.48885,0.62614,0.37084,0.94813,0,0.75128,0.55651,0.5949,0.4281,0.71561,0.52375,0.52732,0.22808,0.99347,0.90575,1.23064,1.21723,0,3.64e-06,3.64e-06,3.64e-06
148,131902,0.45235,0.59344,0.34887,0.8974,0,0.77434,0.54229,0.59297,0.42605,0.74005,0.52028,0.53204,0.22646,0.99616,0.91784,1.22989,1.21683,0,2.98e-06,2.98e-06,2.98e-06
149,132789,0.45213,0.60269,0.34881,0.90816,0,0.7557,0.55388,0.59521,0.42941,0.73093,0.51937,0.53767,0.22896,0.99559,0.90915,1.2289,1.21457,0,2.32e-06,2.32e-06,2.32e-06
150,133600,0.46634,0.60337,0.35503,0.91542,0,0.74963,0.55272,0.59557,0.42884,0.74157,0.51101,0.53434,0.232,0.98376,0.90966,1.22159,1.20199,0,1.66e-06,1.66e-06,1.66e-06
