epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
87,69737.3,0.63033,0.83115,0.51172,0.94891,0,0.71891,0.50985,0.53004,0.3374,0.61902,0.50174,0.47681,0.19663,1.29409,1.07964,1.4969,1.35611,0,4.324e-05,4.324e-05,4.324e-05
88,70593.1,0.64,0.84632,0.54314,0.95152,0,0.68913,0.52402,0.52169,0.33937,0.60601,0.51333,0.47277,0.18909,1.28094,1.09205,1.48061,1.35687,0,4.258e-05,4.258e-05,4.258e-05
89,71373.5,0.65629,0.80945,0.5339,0.96144,0,0.68036,0.53766,0.52581,0.34467,0.63084,0.5226,0.48465,0.20316,1.28506,1.06573,1.46409,1.35386,0,4.192e-05,4.192e-05,4.192e-05
90,72170.1,0.63961,0.79604,0.51935,0.9459,0,0.69714,0.52144,0.52278,0.33468,0.6654,0.50003,0.48095,0.20026,1.28507,1.04793,1.4519,1.3651,0,4.126e-05,4.126e-05,4.126e-05
91,72962.9,0.67575,0.86368,0.54424,0.94991,0,0.67573,0.53604,0.5166,0.3276,0.6293,0.51217,0.4721,0.19166,1.2887,1.05912,1.43424,1.36428,0,4.06e-05,4.06e-05,4.06e-05
92,73844.4,0.62956,0.85669,0.52846,0.94086,0,0.67414,0.54114,0.53208,0.33997,0.63915,0.50753,0.4889,0.199,1.29275,1.07752,1.42498,1.34858,0,3.994e-05,3.994e-05,3.994e-05
93,74728,0.6474,0.8327,0.52174,0.94655,0,0.67718,0.53534,0.54137,0.34423,0.66205,0.50058,0.49446,0.20203,1.30034,1.07607,1.43985,1.34792,0,3.928e-05,3.928e-05,3.928e-05
94,75441.7,0.63783,0.8118,0.5166,0.94054,0,0.65801,0.54693,0.5495,0.35364,0.62073,0.53071,0.50708,0.20724,1.29629,1.07408,1.41878,1.34486,0,3.862e-05,3.862e-05,3.862e-05
95,76243.5,0.62283,0.85171,0.49186,0.93467,0,0.70504,0.51333,0.53774,0.34379,0.67949,0.50058,0.50268,0.1995,1.30459,1.06923,1.44574,1.35665,0,3.796e-05,3.796e-05,3.796e-05
96,77038,0.64502,0.80478,0.52711,0.94423,0,0.74613,0.49721,0.52664,0.3337,0.71192,0.47536,0.4892,0.19319,1.30827,1.06955,1.49131,1.35464,0,3.73e-05,3.73e-05,3.73e-05
97,77689.9,0.6298,0.81784,0.50331,0.94473,0,0.74135,0.47625,0.52722,0.33682,0.69903,0.4774,0.49285,0.19386,1.31503,1.07672,1.46867,1.36332,0,3.664e-05,3.664e-05,3.664e-05
98,78472.3,0.61507,0.80132,0.50206,0.94174,0,0.66568,0.5168,0.53091,0.3358,0.62947,0.49016,0.47522,0.18954,1.30193,1.10296,1.45459,1.35865,0,3.598e-05,3.598e-05,3.598e-05
99,79360.4,0.66245,0.84716,0.5376,0.95631,0,0.68385,0.5088,0.5275,0.33682,0.64491,0.47983,0.47563,0.19006,1.2844,1.09394,1.45899,1.35088,0,3.532e-05,3.532e-05,3.532e-05
